# Force coefficients
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# sideDir     : (0.000000e+00 0.000000e+00 -1.000000e+00)
# liftDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# rollAxis    : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 -1.000000e+00)
# yawAxis     : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 6.000000e-02
# lRef        : 1.000000e-01
# Aref        : 1.000000e-01
# CofR        : (0.000000e+00 0.000000e+00 0.000000e+00)
#
# Time        	Cd            	Cs            	Cl            	CmRoll        	CmPitch       	CmYaw         	Cd(f)         	Cd(r)         	Cs(f)         	Cs(r)         	Cl(f)         	Cl(r)         
1             	3.379871e-03	-6.426245e-23	-2.112146e-03	5.280365e-05	1.090140e-02	8.449677e-05	1.742739e-03	1.637132e-03	8.449677e-05	-8.449677e-05	9.845322e-03	-1.195747e-02
2             	1.675626e-02	5.951837e-22	-9.851001e-03	2.462750e-04	5.194262e-02	4.189064e-04	8.624403e-03	8.131852e-03	4.189064e-04	-4.189064e-04	4.701712e-02	-5.686812e-02
3             	1.741390e-02	1.374628e-21	-8.383658e-03	2.095915e-04	4.974989e-02	4.353475e-04	8.916541e-03	8.497358e-03	4.353475e-04	-4.353475e-04	4.555806e-02	-5.394172e-02
4             	1.633534e-02	-2.096820e-21	-6.955635e-03	1.738909e-04	4.416319e-02	4.083834e-04	8.341558e-03	7.993777e-03	4.083834e-04	-4.083834e-04	4.068537e-02	-4.764100e-02
5             	1.582229e-02	-1.277597e-21	-6.299278e-03	1.574819e-04	4.174124e-02	3.955573e-04	8.068628e-03	7.753664e-03	3.955573e-04	-3.955573e-04	3.859160e-02	-4.489088e-02
6             	1.571442e-02	-1.129183e-22	-6.078750e-03	1.519687e-04	4.111190e-02	3.928605e-04	8.009178e-03	7.705241e-03	3.928605e-04	-3.928605e-04	3.807252e-02	-4.415127e-02
7             	1.560923e-02	-1.399528e-22	-5.776442e-03	1.444111e-04	4.048432e-02	3.902307e-04	7.949025e-03	7.660203e-03	3.902307e-04	-3.902307e-04	3.759609e-02	-4.337254e-02
8             	1.550490e-02	-6.274389e-22	-5.234453e-03	1.308613e-04	3.949089e-02	3.876225e-04	7.883312e-03	7.621590e-03	3.876225e-04	-3.876225e-04	3.687367e-02	-4.210812e-02
9             	1.526628e-02	-4.604081e-22	-4.373689e-03	1.093422e-04	3.765202e-02	3.816571e-04	7.742484e-03	7.523799e-03	3.816571e-04	-3.816571e-04	3.546518e-02	-3.983887e-02
10            	1.479490e-02	-8.198210e-23	-3.208941e-03	8.022353e-05	3.472456e-02	3.698725e-04	7.477674e-03	7.317227e-03	3.698725e-04	-3.698725e-04	3.312009e-02	-3.632903e-02
