# Force coefficients
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# sideDir     : (0.000000e+00 0.000000e+00 -1.000000e+00)
# liftDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# rollAxis    : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 -1.000000e+00)
# yawAxis     : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 6.000000e-02
# lRef        : 1.000000e-01
# Aref        : 1.000000e-01
# CofR        : (0.000000e+00 0.000000e+00 0.000000e+00)
#
# Time        	Cd            	Cs            	Cl            	CmRoll        	CmPitch       	CmYaw         	Cd(f)         	Cd(r)         	Cs(f)         	Cs(r)         	Cl(f)         	Cl(r)         
1             	2.385401e-03	3.873389e-20	-1.535057e-05	3.837644e-07	4.790998e-03	5.963503e-05	1.193084e-03	1.192317e-03	5.963503e-05	-5.963503e-05	4.783323e-03	-4.798673e-03
2             	1.204850e-02	4.956486e-20	1.510330e-03	-3.775825e-05	2.104380e-02	3.012125e-04	5.986491e-03	6.062008e-03	3.012125e-04	-3.012125e-04	2.179897e-02	-2.028864e-02
3             	1.266588e-02	-9.598846e-21	5.031372e-03	-1.257843e-04	1.572082e-02	3.166471e-04	6.207157e-03	6.458725e-03	3.166471e-04	-3.166471e-04	1.823650e-02	-1.320513e-02
4             	1.109786e-02	-1.915569e-20	6.868697e-03	-1.717174e-04	9.363515e-03	2.774464e-04	5.377210e-03	5.720645e-03	2.774464e-04	-2.774464e-04	1.279786e-02	-5.929167e-03
5             	1.064959e-02	-1.166267e-20	7.138889e-03	-1.784722e-04	8.247892e-03	2.662397e-04	5.146322e-03	5.503267e-03	2.662397e-04	-2.662397e-04	1.181734e-02	-4.678448e-03
6             	1.087895e-02	-2.178819e-21	7.473709e-03	-1.868427e-04	8.178810e-03	2.719737e-04	5.252632e-03	5.626318e-03	2.719737e-04	-2.719737e-04	1.191566e-02	-4.441955e-03
7             	1.143449e-02	1.028624e-21	8.344150e-03	-2.086037e-04	7.639443e-03	2.858622e-04	5.508640e-03	5.925847e-03	2.858622e-04	-2.858622e-04	1.181152e-02	-3.467368e-03
8             	1.167530e-02	2.277908e-21	9.421975e-03	-2.355494e-04	6.044761e-03	2.918825e-04	5.602101e-03	6.073200e-03	2.918825e-04	-2.918825e-04	1.075575e-02	-1.333774e-03
9             	1.179341e-02	1.796949e-21	1.047967e-02	-2.619917e-04	4.179234e-03	2.948352e-04	5.634711e-03	6.158695e-03	2.948352e-04	-2.948352e-04	9.419067e-03	1.060600e-03
10            	1.191851e-02	1.221093e-21	1.137072e-02	-2.842679e-04	2.608732e-03	2.979629e-04	5.674989e-03	6.243525e-03	2.979629e-04	-2.979629e-04	8.294090e-03	3.076626e-03
